Entity,Code,Day,people_vaccinated
North Dakota,,2021-05-06,302407
North Dakota,,2021-05-07,303352
North Dakota,,2021-05-08,304640
North Dakota,,2021-05-09,305561
North Dakota,,2021-05-10,305803
North Dakota,,2021-05-11,305846
North Dakota,,2021-05-12,306183
North Dakota,,2021-05-13,306982
North Dakota,,2021-05-14,307756
North Dakota,,2021-05-15,308900
North Dakota,,2021-05-16,309724
North Dakota,,2021-05-17,309962
North Dakota,,2021-05-18,310007
North Dakota,,2021-05-19,310678
North Dakota,,2021-05-20,312423
North Dakota,,2021-05-21,313384
North Dakota,,2021-05-22,315058
North Dakota,,2021-05-23,316226
North Dakota,,2021-05-24,316590
North Dakota,,2021-05-25,316727
North Dakota,,2021-05-26,317453
North Dakota,,2021-05-27,318312
North Dakota,,2021-05-28,319390
North Dakota,,2021-05-29,320506
North Dakota,,2021-05-30,321554
North Dakota,,2021-06-01,321763
North Dakota,,2021-06-02,321845
North Dakota,,2021-06-03,322592
North Dakota,,2021-06-04,323364
North Dakota,,2021-06-05,323461
North Dakota,,2021-06-06,324292
North Dakota,,2021-06-07,325017
North Dakota,,2021-06-08,325057
North Dakota,,2021-06-09,325515
North Dakota,,2021-06-10,325568
North Dakota,,2021-06-11,326258
North Dakota,,2021-06-12,326910
North Dakota,,2021-06-13,327507
North Dakota,,2021-06-14,328036
North Dakota,,2021-06-15,328158
North Dakota,,2021-06-16,328495
North Dakota,,2021-06-17,329215
North Dakota,,2021-06-18,329723
North Dakota,,2021-06-19,330359
North Dakota,,2021-06-20,330822
North Dakota,,2021-06-21,331004
North Dakota,,2021-06-22,331045
North Dakota,,2021-06-23,331386
North Dakota,,2021-06-24,331869
North Dakota,,2021-06-25,332466
North Dakota,,2021-06-26,333061
North Dakota,,2021-06-27,333518
North Dakota,,2021-06-28,333622
North Dakota,,2021-06-29,333665
North Dakota,,2021-06-30,334131
North Dakota,,2021-07-01,334750
North Dakota,,2021-07-02,335286
North Dakota,,2021-07-03,335749
North Dakota,,2021-07-04,336264
North Dakota,,2021-07-06,336382
North Dakota,,2021-07-07,336476
North Dakota,,2021-07-08,336931
North Dakota,,2021-07-09,337388
North Dakota,,2021-07-10,337774
North Dakota,,2021-07-11,338242
North Dakota,,2021-07-12,338310
North Dakota,,2021-07-13,338412
North Dakota,,2021-07-14,338683
North Dakota,,2021-07-15,339100
North Dakota,,2021-07-16,339592
North Dakota,,2021-07-20,340095
North Dakota,,2021-07-21,340682
North Dakota,,2021-07-22,341238
North Dakota,,2021-07-23,341927
North Dakota,,2021-07-24,342707
North Dakota,,2021-07-25,343384
North Dakota,,2021-07-26,343514
North Dakota,,2021-07-27,343562
North Dakota,,2021-07-28,344268
North Dakota,,2021-07-29,344962
North Dakota,,2021-07-30,345841
North Dakota,,2021-07-31,346776
North Dakota,,2021-08-01,347497
North Dakota,,2021-08-02,347647
North Dakota,,2021-08-03,347780
North Dakota,,2021-08-04,348329
North Dakota,,2021-08-05,349140
North Dakota,,2021-08-06,350031
North Dakota,,2021-08-07,351005
North Dakota,,2021-08-08,352002
North Dakota,,2021-08-09,352255
North Dakota,,2021-08-10,352324
North Dakota,,2021-08-11,352910
North Dakota,,2021-08-12,353874
North Dakota,,2021-08-13,354822
North Dakota,,2021-08-14,355988
North Dakota,,2021-08-15,356892
North Dakota,,2021-08-16,357175
North Dakota,,2021-08-17,357237
North Dakota,,2021-08-18,357979
North Dakota,,2021-08-19,358690
North Dakota,,2021-08-20,359725
North Dakota,,2021-08-21,360785
North Dakota,,2021-08-22,361725
North Dakota,,2021-08-23,361948
North Dakota,,2021-08-24,362019
North Dakota,,2021-08-25,362839
North Dakota,,2021-08-26,363796
North Dakota,,2021-08-27,364896
North Dakota,,2021-08-28,366118
North Dakota,,2021-08-29,367210
North Dakota,,2021-08-30,367408
North Dakota,,2021-08-31,367567
North Dakota,,2021-09-01,367646
North Dakota,,2021-09-02,368945
North Dakota,,2021-09-03,370210
North Dakota,,2021-09-04,371650
North Dakota,,2021-09-07,373170
North Dakota,,2021-09-08,373247
North Dakota,,2021-09-09,374347
North Dakota,,2021-09-10,375684
North Dakota,,2021-09-11,377170
North Dakota,,2021-09-12,378277
North Dakota,,2021-09-13,378503
North Dakota,,2021-09-14,378679
North Dakota,,2021-09-15,379550
North Dakota,,2021-09-16,380343
North Dakota,,2021-09-17,381285
North Dakota,,2021-09-18,382239
North Dakota,,2021-09-19,383121
North Dakota,,2021-09-20,383294
North Dakota,,2021-09-21,383337
North Dakota,,2021-09-22,384040
North Dakota,,2021-09-23,384761
North Dakota,,2021-09-24,385572
North Dakota,,2021-09-25,386250
North Dakota,,2021-09-26,386965
North Dakota,,2021-09-27,387024
North Dakota,,2021-09-28,387082
North Dakota,,2021-09-29,387791
North Dakota,,2021-09-30,388512
North Dakota,,2021-10-01,389102
North Dakota,,2021-10-02,390040
North Dakota,,2021-10-03,390960
North Dakota,,2021-10-04,391068
North Dakota,,2021-10-05,391227
North Dakota,,2021-10-06,391855
North Dakota,,2021-10-07,392633
North Dakota,,2021-10-08,393507
North Dakota,,2021-10-09,394696
North Dakota,,2021-10-12,395703
North Dakota,,2021-10-13,396208
North Dakota,,2021-10-14,396912
North Dakota,,2021-10-15,397551
North Dakota,,2021-10-16,398213
North Dakota,,2021-10-17,399013
North Dakota,,2021-10-18,399160
North Dakota,,2021-10-19,399196
North Dakota,,2021-10-20,399670
North Dakota,,2021-10-21,400302
North Dakota,,2021-10-27,403240
North Dakota,,2021-10-28,404064
North Dakota,,2021-10-29,404866
North Dakota,,2021-10-30,405846
North Dakota,,2021-10-31,406081
North Dakota,,2021-11-01,407352
North Dakota,,2021-11-02,407420
North Dakota,,2021-11-03,407965
North Dakota,,2021-11-04,420616
North Dakota,,2021-11-05,421444
North Dakota,,2021-11-06,422568
North Dakota,,2021-11-07,423822
North Dakota,,2021-11-08,424170
North Dakota,,2021-11-09,424234
North Dakota,,2021-11-10,425280
North Dakota,,2021-11-12,428033
North Dakota,,2021-11-13,429387
North Dakota,,2021-11-14,429613
North Dakota,,2021-11-15,429657
North Dakota,,2021-11-16,431495
North Dakota,,2021-11-17,432342
North Dakota,,2021-11-18,433341
North Dakota,,2021-11-19,434556
North Dakota,,2021-11-20,434746
North Dakota,,2021-11-21,434968
North Dakota,,2021-11-22,435025
North Dakota,,2021-11-23,437759
North Dakota,,2021-11-24,438649
North Dakota,,2021-11-29,440825
North Dakota,,2021-11-30,441631
North Dakota,,2021-12-01,442461
North Dakota,,2021-12-02,443512
North Dakota,,2021-12-03,444700
North Dakota,,2021-12-04,445816
North Dakota,,2021-12-05,446013
North Dakota,,2021-12-06,446079
North Dakota,,2021-12-07,447470
North Dakota,,2021-12-08,448057
North Dakota,,2021-12-09,448852
North Dakota,,2021-12-10,449680
North Dakota,,2021-12-11,464705
North Dakota,,2021-12-12,464857
North Dakota,,2021-12-13,464909
North Dakota,,2021-12-14,466159
North Dakota,,2021-12-15,466724
North Dakota,,2021-12-16,467451
North Dakota,,2021-12-17,468253
North Dakota,,2021-12-18,469068
North Dakota,,2021-12-19,469200
North Dakota,,2021-12-20,469235
North Dakota,,2021-12-21,470198
North Dakota,,2021-12-22,470833
North Dakota,,2021-12-23,471496
North Dakota,,2021-12-27,472460
North Dakota,,2021-12-28,473276
North Dakota,,2021-12-29,473530
North Dakota,,2021-12-30,474165
North Dakota,,2022-01-04,476119
North Dakota,,2022-01-05,476513
North Dakota,,2022-01-06,477002
North Dakota,,2022-01-07,477520
North Dakota,,2022-01-08,478158
North Dakota,,2022-01-09,478301
North Dakota,,2022-01-10,478324
North Dakota,,2022-01-11,479115
North Dakota,,2022-01-12,479486
North Dakota,,2022-01-13,479994
North Dakota,,2022-01-14,480583
North Dakota,,2022-01-15,481180
North Dakota,,2022-01-18,481235
North Dakota,,2022-01-19,484690
North Dakota,,2022-01-20,484965
North Dakota,,2022-01-21,485347
North Dakota,,2022-01-22,485728
North Dakota,,2022-01-23,485828
North Dakota,,2022-01-24,485846
North Dakota,,2022-01-25,485892
North Dakota,,2022-01-26,486502
North Dakota,,2022-01-27,486831
North Dakota,,2022-01-28,487193
North Dakota,,2022-01-29,487489
North Dakota,,2022-01-30,487552
North Dakota,,2022-01-31,487561
North Dakota,,2022-02-01,487877
North Dakota,,2022-02-02,488037
North Dakota,,2022-02-03,488228
North Dakota,,2022-02-04,488429
North Dakota,,2022-02-05,488682
North Dakota,,2022-02-06,488727
North Dakota,,2022-02-07,488765
North Dakota,,2022-02-08,488979
North Dakota,,2022-02-09,489104
North Dakota,,2022-02-10,489279
North Dakota,,2022-02-11,489476
North Dakota,,2022-02-12,489646
North Dakota,,2022-02-13,489688
North Dakota,,2022-02-14,489701
North Dakota,,2022-02-15,489867
North Dakota,,2022-02-16,489993
North Dakota,,2022-02-17,490293
North Dakota,,2022-02-18,490417
North Dakota,,2022-02-19,490607
North Dakota,,2022-02-22,490651
North Dakota,,2022-02-23,490829
North Dakota,,2022-02-24,490919
North Dakota,,2022-02-25,491038
North Dakota,,2022-02-26,491168
North Dakota,,2022-02-28,491230
North Dakota,,2022-03-01,491329
North Dakota,,2022-03-02,491399
North Dakota,,2022-03-03,491452
North Dakota,,2022-03-04,491504
North Dakota,,2022-03-05,491569
North Dakota,,2022-03-06,491598
North Dakota,,2022-03-07,491611
North Dakota,,2022-03-08,491649
North Dakota,,2022-03-09,491710
North Dakota,,2022-03-10,491751
North Dakota,,2022-03-11,491803
North Dakota,,2022-03-12,491872
North Dakota,,2022-03-13,491902
North Dakota,,2022-03-14,491906
North Dakota,,2022-03-15,491940
North Dakota,,2022-03-16,491967
North Dakota,,2022-03-17,492043
North Dakota,,2022-03-18,492100
North Dakota,,2022-03-19,492170
North Dakota,,2022-03-20,492186
North Dakota,,2022-03-21,492196
North Dakota,,2022-03-22,492236
North Dakota,,2022-03-23,492295
North Dakota,,2022-03-24,492341
North Dakota,,2022-03-25,492438
North Dakota,,2022-03-26,492529
North Dakota,,2022-03-27,492552
North Dakota,,2022-03-28,492556
North Dakota,,2022-03-29,492602
North Dakota,,2022-03-30,492652
North Dakota,,2022-03-31,492715
North Dakota,,2022-04-01,492756
North Dakota,,2022-04-02,492829
North Dakota,,2022-04-03,492876
North Dakota,,2022-04-04,492893
North Dakota,,2022-04-05,492952
North Dakota,,2022-04-06,493020
North Dakota,,2022-04-07,493082
North Dakota,,2022-04-08,493162
North Dakota,,2022-04-09,493253
North Dakota,,2022-04-10,493284
North Dakota,,2022-04-11,493306
North Dakota,,2022-04-12,493314
North Dakota,,2022-04-13,493359
North Dakota,,2022-04-14,493439
North Dakota,,2022-04-15,493483
North Dakota,,2022-04-17,493549
North Dakota,,2022-04-18,493553
North Dakota,,2022-04-19,493607
North Dakota,,2022-04-20,493662
North Dakota,,2022-04-21,493755
North Dakota,,2022-04-23,493882
North Dakota,,2022-04-24,493924
North Dakota,,2022-04-25,493927
North Dakota,,2022-04-26,494036
North Dakota,,2022-04-27,494077
North Dakota,,2022-04-29,494224
North Dakota,,2022-04-30,494318
North Dakota,,2022-05-01,494362
North Dakota,,2022-05-02,494374
North Dakota,,2022-05-03,494416
North Dakota,,2022-05-04,494457
North Dakota,,2022-05-05,500096
North Dakota,,2022-05-06,500200
North Dakota,,2022-05-07,500293
North Dakota,,2022-05-08,500331
North Dakota,,2022-05-09,500337
North Dakota,,2022-05-10,500422
North Dakota,,2022-05-12,500565
North Dakota,,2022-05-13,500653
North Dakota,,2022-05-14,500745
North Dakota,,2022-05-15,500776
North Dakota,,2022-05-16,500781
North Dakota,,2022-05-17,500862
North Dakota,,2022-05-18,500934
North Dakota,,2022-05-19,501005
North Dakota,,2022-05-20,501136
North Dakota,,2022-05-21,501222
North Dakota,,2022-05-22,501255
North Dakota,,2022-05-23,501259
North Dakota,,2022-05-25,501377
North Dakota,,2022-05-26,501455
North Dakota,,2022-05-27,501581
North Dakota,,2022-05-31,501716
North Dakota,,2022-06-01,501891
North Dakota,,2022-06-02,502017
North Dakota,,2022-06-03,502153
North Dakota,,2022-06-04,502270
North Dakota,,2022-06-05,502293
North Dakota,,2022-06-06,502296
North Dakota,,2022-06-07,502453
North Dakota,,2022-06-08,502542
North Dakota,,2022-06-09,502674
North Dakota,,2022-06-10,502782
North Dakota,,2022-06-11,502883
North Dakota,,2022-06-12,502910
North Dakota,,2022-06-13,502917
North Dakota,,2022-06-14,502924
North Dakota,,2022-06-15,502934
North Dakota,,2022-06-16,503239
North Dakota,,2022-06-22,503352
North Dakota,,2022-06-29,504415
North Dakota,,2022-07-06,505021
North Dakota,,2022-07-13,505731
North Dakota,,2022-07-20,506566
North Dakota,,2022-07-27,507453
North Dakota,,2022-08-03,508168
North Dakota,,2022-08-10,508998
North Dakota,,2022-08-17,509808
North Dakota,,2022-08-24,509951
North Dakota,,2022-08-31,511451
North Dakota,,2022-09-07,511544
North Dakota,,2022-09-14,512578
North Dakota,,2022-09-21,512840
North Dakota,,2022-09-28,514303
North Dakota,,2022-10-05,515439
North Dakota,,2022-10-12,516724
North Dakota,,2022-10-19,517934
North Dakota,,2022-10-26,519480
North Dakota,,2022-11-02,521085
Northern Mariana Islands,MNP,2021-01-12,1094
Northern Mariana Islands,MNP,2021-01-13,1141
Northern Mariana Islands,MNP,2021-01-14,3455
Northern Mariana Islands,MNP,2021-01-15,3760
Northern Mariana Islands,MNP,2021-01-19,4453
Northern Mariana Islands,MNP,2021-01-20,4569
Northern Mariana Islands,MNP,2021-01-21,4606
Northern Mariana Islands,MNP,2021-01-22,4700
Northern Mariana Islands,MNP,2021-01-23,5019
Northern Mariana Islands,MNP,2021-01-24,5369
Northern Mariana Islands,MNP,2021-01-25,5474
Northern Mariana Islands,MNP,2021-01-26,5679
Northern Mariana Islands,MNP,2021-01-27,5966
Northern Mariana Islands,MNP,2021-01-28,6189
Northern Mariana Islands,MNP,2021-01-29,6486
Northern Mariana Islands,MNP,2021-01-30,6671
Northern Mariana Islands,MNP,2021-01-31,6896
Northern Mariana Islands,MNP,2021-02-01,6897
Northern Mariana Islands,MNP,2021-02-02,7062
Northern Mariana Islands,MNP,2021-02-03,7271
Northern Mariana Islands,MNP,2021-02-04,7561
Northern Mariana Islands,MNP,2021-02-05,7633
Northern Mariana Islands,MNP,2021-02-06,7770
Northern Mariana Islands,MNP,2021-02-07,7847
Northern Mariana Islands,MNP,2021-02-08,7860
Northern Mariana Islands,MNP,2021-02-09,8023
Northern Mariana Islands,MNP,2021-02-10,8174
Northern Mariana Islands,MNP,2021-02-11,8344
Northern Mariana Islands,MNP,2021-02-12,8497
Northern Mariana Islands,MNP,2021-02-13,8596
Northern Mariana Islands,MNP,2021-02-14,8604
Northern Mariana Islands,MNP,2021-02-16,8945
Northern Mariana Islands,MNP,2021-02-17,9043
Northern Mariana Islands,MNP,2021-02-18,9187
Northern Mariana Islands,MNP,2021-02-19,9310
Northern Mariana Islands,MNP,2021-02-20,9310
Northern Mariana Islands,MNP,2021-02-22,9570
Northern Mariana Islands,MNP,2021-02-23,9691
Northern Mariana Islands,MNP,2021-02-24,9991
Northern Mariana Islands,MNP,2021-02-25,10124
Northern Mariana Islands,MNP,2021-02-26,10389
Northern Mariana Islands,MNP,2021-02-27,10554
Northern Mariana Islands,MNP,2021-02-28,10707
Northern Mariana Islands,MNP,2021-03-01,10926
Northern Mariana Islands,MNP,2021-03-02,11073
Northern Mariana Islands,MNP,2021-03-03,11256
Northern Mariana Islands,MNP,2021-03-04,11423
Northern Mariana Islands,MNP,2021-03-05,11598
Northern Mariana Islands,MNP,2021-03-06,11937
Northern Mariana Islands,MNP,2021-03-07,11937
Northern Mariana Islands,MNP,2021-03-08,11937
Northern Mariana Islands,MNP,2021-03-09,12062
Northern Mariana Islands,MNP,2021-03-10,12277
Northern Mariana Islands,MNP,2021-03-11,12429
Northern Mariana Islands,MNP,2021-03-12,12628
Northern Mariana Islands,MNP,2021-03-13,12858
Northern Mariana Islands,MNP,2021-03-14,12956
Northern Mariana Islands,MNP,2021-03-15,12956
Northern Mariana Islands,MNP,2021-03-16,13159
Northern Mariana Islands,MNP,2021-03-17,13356
Northern Mariana Islands,MNP,2021-03-18,13558
Northern Mariana Islands,MNP,2021-03-19,13722
Northern Mariana Islands,MNP,2021-03-20,14072
Northern Mariana Islands,MNP,2021-03-21,14415
Northern Mariana Islands,MNP,2021-03-22,14511
Northern Mariana Islands,MNP,2021-03-23,14676
Northern Mariana Islands,MNP,2021-03-24,14895
Northern Mariana Islands,MNP,2021-03-25,15143
Northern Mariana Islands,MNP,2021-03-26,15398
Northern Mariana Islands,MNP,2021-03-27,15695
Northern Mariana Islands,MNP,2021-03-28,16007
Northern Mariana Islands,MNP,2021-03-29,16121
Northern Mariana Islands,MNP,2021-03-30,16374
Northern Mariana Islands,MNP,2021-03-31,16550
Northern Mariana Islands,MNP,2021-04-01,16759
Northern Mariana Islands,MNP,2021-04-02,16759
Northern Mariana Islands,MNP,2021-04-03,16998
Northern Mariana Islands,MNP,2021-04-04,17362
Northern Mariana Islands,MNP,2021-04-05,17362
Northern Mariana Islands,MNP,2021-04-06,17645
Northern Mariana Islands,MNP,2021-04-07,17918
Northern Mariana Islands,MNP,2021-04-08,18204
Northern Mariana Islands,MNP,2021-04-09,18433
Northern Mariana Islands,MNP,2021-04-10,18670
Northern Mariana Islands,MNP,2021-04-11,18904
Northern Mariana Islands,MNP,2021-04-12,18905
Northern Mariana Islands,MNP,2021-04-13,19174
Northern Mariana Islands,MNP,2021-04-14,19445
Northern Mariana Islands,MNP,2021-04-15,19715
Northern Mariana Islands,MNP,2021-04-16,19886
Northern Mariana Islands,MNP,2021-04-17,20227
Northern Mariana Islands,MNP,2021-04-18,20549
Northern Mariana Islands,MNP,2021-04-19,20549
Northern Mariana Islands,MNP,2021-04-20,20687
Northern Mariana Islands,MNP,2021-04-21,20835
Northern Mariana Islands,MNP,2021-04-22,20999
Northern Mariana Islands,MNP,2021-04-23,21301
Northern Mariana Islands,MNP,2021-04-24,21428
Northern Mariana Islands,MNP,2021-04-25,21548
Northern Mariana Islands,MNP,2021-04-26,21548
Northern Mariana Islands,MNP,2021-04-27,21697
